Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Sub-Saharan Africa (IDA & IBRD countries),TSS,132.9649035,134.9121394,142.7941762,159.8350251,152.1884443,165.4415929,174.2152325,167.913997,175.1032926,195.6785253,224.3440807,222.357999,243.9679168,303.6048214,387.2567126,414.3555264,437.6039615,469.0360644,503.8922292,589.5652935,719.5410576,705.4098747,640.4232243,579.4319512,536.1641264,485.6345327,523.1654127,599.3290262,612.9773101,623.5852178,607.343277,608.7486941,582.3189803,537.9126389,510.6709502,575.1720716,579.227298,583.4792889,536.0646987,526.1543305,549.3909631,498.2282104,520.0356543,646.9667935,783.3131814,896.7842796,1019.774251,1154.47109,1282.662213,1198.094706,1551.967062,1700.137272,1735.385865,1777.807485,1813.83434,1592.244427,1449.997358,
Trinidad and Tobago,TTO,631.3298594,675.9744022,703.7534216,759.8688427,788.1247323,807.2721814,786.7521201,822.9550356,814.7353962,830.8382595,868.7696421,937.668546,1118.339209,1331.986683,2048.067557,2414.920141,2437.859973,3018.642425,3379.451083,4304.534246,5745.680796,6341.703581,7264.26625,6818.225729,6712.050613,6299.207438,4049.187446,4014.04712,3732.15885,3562.107229,4147.638923,4315.696945,4395.644513,3752.380464,3956.758089,4246.382404,4577.004528,4551.321854,4786.92537,5383.552427,6430.947262,6935.721451,7049.626612,8804.518666,10290.51914,12323.12705,14095.96337,16530.18044,21188.11857,14508.8796,16683.94578,19053.97067,19152.05301,19607.83283,19325.24283,17321.83373,15377.09881,
Tunisia,TUN,,,,,,218.0360187,224.42662,229.168376,250.8518741,260.5787663,284.4120916,325.7911711,423.1599478,505.2003941,641.5930846,765.7901581,779.676264,863.7901651,985.6534984,1158.411974,1373.100667,1287.77428,1207.818259,1204.86443,1158.103282,1148.6381,1200.856062,1260.524063,1282.645675,1254.770903,1492.878809,1553.251774,1801.334534,1662.963364,1745.357659,1978.376789,2116.167296,2210.786913,2295.237988,2389.036036,2213.914088,2254.933126,2346.05937,2761.969249,3112.835029,3194.562243,3371.71231,3778.184171,4310.093026,4129.977335,4140.15177,4256.91279,4137.554021,4199.470253,4271.681702,3828.091589,3688.646375,
Turkey,TUR,509.4241118,285.0127089,309.4469034,350.6632227,369.5837863,385.6409757,445.2504915,482.378394,526.2139967,571.6182737,489.930775,455.1053041,558.421564,686.4906344,927.8001104,1136.376695,1275.958161,1427.373253,1549.646128,2079.222784,1564.24898,1579.075709,1402.408081,1310.256988,1246.825842,1368.402906,1510.678089,1705.89612,1745.366939,2021.861437,2794.353551,2735.710807,2842.373598,3180.192011,2270.340362,2897.870208,3053.950828,3144.389453,4496.503169,4108.127878,4316.553895,3119.637106,3660.00507,4718.501291,6040.72953,7384.354661,8034.869161,9709.490246,10850.68975,9036.499911,10672.05693,11341.13395,11720.30843,12542.93565,12127.22522,10979.52569,10787.60934,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.1674709,1034.482041,1069.595946,1051.85266,1184.638255,1194.576939,1332.63248,1369.074641,1370.904026,1464.648593,1458.817097,1387.357543,1603.631992,1866.599625,2176.564747,2178.02921,2259.333279,2638.911845,2929.42164,2595.639908,3021.889528,3698.910096,3718.018711,3542.135089,3415.813158,2970.027974,3083.615251,
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.3718195,184.3396842,172.0447984,193.7400952,173.8913828,155.5982751,159.6357424,180.4650233,216.9327932,249.931287,296.3409541,299.7867537,306.7238273,304.339284,308.0565528,323.0721066,345.189237,442.2528543,471.5273761,528.063562,651.2624387,658.7579527,701.6045501,733.4128065,820.1562898,901.7314303,950.3743138,872.2940933,879.193814,
Uganda,UGA,62.31512232,63.01516135,62.0168215,68.93525117,76.04460973,110.410491,111.6357548,112.7704925,116.9643281,127.5858262,133.397787,145.8568846,149.333189,165.995495,199.3733886,217.9295761,219.6891102,255.9937787,204.7891352,175.638812,99.17574668,103.424469,163.4350927,163.1080547,255.0816699,240.3056389,258.8819615,399.448706,400.2409497,313.2169534,246.8273307,184.126852,153.1911684,167.0748918,200.4472479,280.0845471,285.0934669,286.7169623,291.9864072,257.7477999,257.6303609,234.9840775,240.2423229,237.9995917,288.0236949,315.7880227,336.4593923,401.8508631,449.6928183,647.0107732,594.9972557,584.3962137,647.704741,662.4922903,719.172669,693.8963829,615.3088032,
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.443278,1449.962499,1597.534644,1569.739433,1489.689635,1417.868805,1258.136333,1012.105192,935.9680914,872.7091855,991.2301007,835.2602988,635.7662418,635.7089635,780.7380243,879.4750486,1048.522488,1367.352433,1828.717626,2303.018831,3068.608998,3891.037823,2545.480341,2965.142365,3569.757027,3855.42128,4029.715504,3104.658296,2124.662666,2185.728031,
Upper middle income,UMC,185.737764,168.8019448,174.977144,178.8659578,197.3091332,215.1924875,230.6845082,228.5144744,234.8761072,256.4836262,274.1753089,293.3663216,327.8477396,416.54462,522.6653858,565.9469741,604.0969613,663.8856839,698.3064211,834.1324408,938.9692091,1005.629858,975.4059576,945.9001702,955.9418757,992.3399272,1019.502014,1001.500895,1083.855146,1159.910447,1308.193196,1424.68652,1371.07988,1469.545711,1582.399023,1746.830325,1877.797664,1978.99524,1934.690514,1813.335956,1976.979164,1983.63792,1974.360024,2207.994505,2632.100117,3145.45915,3712.462278,4584.694068,5567.030705,5317.838418,6399.65448,7605.957484,8050.145902,8516.527381,8696.988523,8076.64872,7937.288209,
Uruguay,URY,489.350136,601.7011432,656.71224,584.2907629,741.2430179,701.7047182,664.438377,580.9698363,574.3441917,717.1386388,760.5859821,996.0926613,775.9933854,1404.741987,1448.339145,1250.200808,1290.604566,1440.152554,1707.34191,2479.671356,3485.52603,3764.293025,3106.948545,1715.939043,1620.720614,1571.103059,1939.966701,2415.598758,2676.197626,2731.95053,2989.991172,3577.910095,4082.012424,4720.394249,5458.06481,5984.13519,6316.26994,7327.934445,7711.07657,7247.398162,6871.897677,6281.377047,4088.768855,3622.052284,4117.308853,5220.951116,5877.876078,7009.697046,9062.312164,9415.170386,11938.212,14166.49908,15092.06819,16881.20568,16737.89827,15524.84247,15220.56603,
United States,USA,3007.123445,3066.562869,3243.843078,3374.515171,3573.941185,3827.52711,4146.316646,4336.426587,4695.92339,5032.144743,5246.883717,5623.443978,6109.925868,6741.332364,7242.441105,7820.065471,8611.401839,9471.306172,10587.28576,11695.55442,12597.66751,13993.16674,14438.97628,15561.4264,17134.28602,18269.42217,19115.05291,20100.85889,21483.23306,22922.43709,23954.47935,24405.16481,25492.95165,26464.85251,27776.63553,28782.17502,30068.23092,31572.69023,32949.19776,34620.9289,36449.85512,37273.6181,38166.03784,39677.19835,41921.80976,44307.92058,46437.06712,48061.53766,48401.42734,47001.55535,48373.87882,49790.66548,51450.1223,52787.02695,54598.55069,56207.03675,57466.78711,
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192097,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.221144,456.7034892,383.3494997,396.129969,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1377.08214,1564.966945,1740.468298,1907.551233,2050.448414,2137.576852,2110.647872,
St. Vincent and the Grenadines,VCT,161.4171612,170.4351408,174.5652833,162.8692849,173.485175,175.7381346,185.3606023,180.4866638,173.2251476,186.0002681,203.9755893,219.2874911,298.3408389,322.5656685,348.1538772,347.6290878,339.3226578,505.413759,616.8805347,713.8906554,819.2660398,1006.979311,1113.060009,1187.129392,1301.546143,1394.007329,1528.989778,1658.047798,1884.120895,2005.388293,2235.851907,2363.604259,2573.577689,2648.74195,2676.788664,2922.702886,3067.219095,3219.973334,3461.943365,3621.794106,3672.635267,3982.297759,4270.924902,4446.758618,4808.215911,5064.451065,5609.649007,5977.544681,6370.437886,6177.610514,6231.770232,6183.676822,6338.117781,6597.211381,6656.298315,6739.605825,7030.057145,
"Venezuela, RB",VEN,1072.431997,1070.486695,1140.082877,1185.483577,961.4560693,966.5691753,981.254312,983.6976731,1042.404857,1049.802313,1108.821243,1225.124339,1295.970593,1540.423109,2230.688944,2342.909352,2633.8634,2991.495363,3196.112637,3727.183122,4367.726156,4781.633082,4730.037384,4726.401906,3288.346054,3309.090212,3272.04241,2459.285157,3089.402595,2172.431028,2367.74317,2545.191095,2810.225907,2733.526919,2601.957589,3375.891496,3013.841754,3714.533682,3874.981721,4077.496123,4783.530592,4926.311339,3655.97562,3232.524276,4271.372404,5432.688675,6735.797588,8318.803399,11227.23138,11536.14939,13545.20584,10741.57638,12755.00008,12237.22406,,,,
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,756.25,753.6656891,1016.528926,1069.767442,1302.663438,1511.363636,1778.012685,2271.653543,3183.150183,3605.802048,3476.190476,3619.71831,4040.789474,4185.714286,4393.333333,4253.191489,4583.333333,4965.591398,5342.708333,6319.792,7503.092784,8385.714286,8162.745098,8816.345846,9124.074074,9256.074766,9723.943662,10828.30249,11527.27334,13047.57313,15050.54714,15945.49982,16752.27713,18728.24343,,,,,,,,,30210.33565,31947.07869,35192.21862,41154.05653,41819.87001,44711.09539,39685.87463,39388.23133,40831.11408,40072.22264,38898.12396,35937.63426,34789.28674,36350.82163,,
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,239.4286849,437.1295335,593.6535764,401.8749146,97.15788496,98.03186907,142.9658898,144.1486585,189.2605154,229.9548047,288.020278,337.0500631,361.2544884,360.600798,374.4764199,433.3337078,448.8822788,477.1058763,530.8618505,606.9043783,699.4997775,796.6715738,919.2092656,1164.612525,1232.369674,1333.583524,1542.670436,1754.547974,1907.564382,2052.319084,2107.012927,2185.690282,
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,1059.325238,980.8978599,832.7408112,808.2072211,886.3152203,1066.579832,951.3293863,892.1616137,961.1323787,1065.865286,1011.432843,1080.222889,1252.636231,1263.455261,1176.870452,1335.259799,1390.329687,1427.10248,1462.238195,1472.957091,1477.841822,1469.849149,1362.601731,1353.934819,1580.502724,1787.947023,1886.433359,2047.097823,2393.367265,2697.961375,2643.441423,2965.802434,3275.091684,3158.58688,3167.343056,3148.365103,2805.83414,2860.566475,
World,WLD,450.3980513,462.3273798,488.1389654,514.8089031,552.6793296,590.0670803,627.0115961,653.7258519,691.22195,745.5208414,802.4621824,868.0874255,981.0380313,1172.252966,1326.054114,1449.422939,1549.169185,1722.066542,1992.191305,2274.334922,2516.174576,2537.247359,2470.332387,2482.895346,2533.28543,2618.524602,3046.20816,3405.187751,3746.677264,3865.469727,4272.515663,4450.75965,4653.435427,4662.404444,4931.828265,5401.382849,5441.278112,5344.883594,5256.606181,5380.217274,5482.634801,5378.820313,5514.318267,6114.832188,6800.556902,7271.05608,7775.611044,8651.148313,9371.487885,8775.391659,9509.365934,10443.93997,10539.39198,10709.47343,10850.22273,10130.18172,10150.78828,
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,770.1355858,706.2760353,685.5780864,597.2103716,628.5982405,693.8106521,824.0319749,758.5810301,772.2070276,765.4818829,799.0761694,796.1562446,1309.916028,1321.519135,1459.041298,1657.833377,1557.867761,1489.647875,1540.689023,1555.474051,1631.417027,1907.209417,2351.033814,2571.262348,2807.963899,3022.543121,3509.820223,3035.112838,3453.487434,3942.009827,4234.554443,4219.065123,4178.973369,4149.363444,4027.76137,
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.762401,1490.361033,1587.505829,1969.562713,2135.332847,2190.552079,2371.662079,2788.479464,3254.860674,3209.694109,3283.211938,3712.613666,3586.15377,3877.031087,4054.721339,3574.481782,3661.429847,
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.3780079,468.3739664,485.0556996,382.9763204,283.6347307,277.9769717,364.1212046,416.7870194,374.3573128,439.6972109,539.1043652,535.8330521,565.2083683,605.1647335,693.0835669,813.9643857,901.7599875,995.6284828,1203.720733,1093.812918,1309.23196,1349.42025,1421.171575,1580.181601,1647.033657,1401.903319,990.334774,
South Africa,ZAF,435.4500279,446.6566075,463.7962379,500.9698083,537.2748776,572.0300613,607.853043,660.9703783,696.811705,765.2986466,818.4881681,880.0079189,899.8018668,1201.332915,1469.851984,1483.137714,1388.84767,1505.001582,1688.835271,2032.637576,2853.928189,3004.789816,2701.523815,2826.705708,2728.787432,2098.305925,2434.013951,3116.813223,3362.111093,3584.101364,3140.590346,3288.289972,3481.407858,3389.987934,3445.701083,3752.649192,3496.972929,3555.004676,3161.120278,3088.863784,3037.22503,2681.7081,2518.398261,3775.608275,4863.51688,5414.634326,5631.703485,6125.039984,5786.59972,5888.602084,7362.76139,8049.954224,7548.163698,6876.953821,6479.625659,5769.77258,5273.59388,
Zambia,ZMB,234.1661943,221.7284006,213.8942288,214.8529543,243.1053205,303.8825323,343.9120552,360.7702445,410.4862606,486.6926866,437.3064687,390.7129365,427.4629014,490.0663813,651.0935354,527.4432638,534.4810763,466.9372508,511.3883716,584.2668045,650.2547871,635.4669774,633.5176231,493.1820867,406.5202518,327.9925996,231.7708056,307.3370215,488.6288522,511.7399456,409.2579854,410.0718753,376.4574375,377.5723176,411.0389997,416.6613811,382.9151113,445.1711797,355.5380307,332.461627,341.9055625,378.2736238,377.1305244,429.1583434,530.2772217,691.3178164,1030.154199,1104.587985,1369.068249,1139.110233,1463.213573,1644.619672,1734.930612,1850.793359,1738.088202,1313.889646,1178.387905,
Zimbabwe,ZWE,280.9945858,283.315869,279.4409888,280.566213,285.0531738,297.3634374,281.4908005,297.2318752,304.9821589,348.935805,364.0543603,407.1457497,483.7049037,577.8467216,672.555267,714.8055964,684.5540003,671.247912,649.1842978,747.9942905,932.2596107,1077.96535,1105.958801,967.1758497,761.445387,651.039658,692.6673021,725.3857544,813.6753821,836.787602,862.5865882,827.4869403,631.990604,601.8668765,619.8351382,628.1849247,742.5726729,728.4008356,538.2848555,568.4439527,547.3588785,548.0587312,507.3480034,453.3511552,454.3606654,444.7605075,414.796232,396.9982166,325.6785703,605.824121,713.6035062,839.0927936,955.648466,1011.227396,1027.407462,1018.693083,1008.597331,
